#!SbcSavedTrendFile;Version_4;Html5Runtime_V3.0;
#!SBC trends log file generated on: 19.02.2025 15:27:25;
7;
TA_SP15P2_ET1	0	5000	255,0,0;
CO_SP15P2_ET1	0	5000	0,64,0;
DBS_SP15P2_ET1	0	5000	0,0,128;
DBE_SP15P2_ET1	0	5000	128,0,128;
TA_SP15P3_ET1	0	5000	255,255,0;
CO_SP15P3_ET1	0	5000	255,128,128;
DBS_SP15P3_ET1	0	5000	0,255,0;

#!(s);Date;Time;TA_SP15P2_ET1;CO_SP15P2_ET1;DBS_SP15P2_ET1;DBE_SP15P2_ET1;TA_SP15P3_ET1;CO_SP15P3_ET1;DBS_SP15P3_ET1;
1734566518;19.12.2024;00:01:58;19.2;0;353;331;0;0;360;
1734567421;19.12.2024;00:17:01;19.1;0;367;338;0;0;360;
1734568324;19.12.2024;00:32:04;19.4;0;353;353;0;0;353;
1734569227;19.12.2024;00:47:07;19.3;0;338;346;0;0;353;
1734570130;19.12.2024;01:02:10;19.4;0;346;353;0;0;353;
1734571033;19.12.2024;01:17:13;19.3;0;367;367;0;0;353;
1734571937;19.12.2024;01:32:17;19.4;0;360;360;0;0;353;
1734572840;19.12.2024;01:47:20;19.4;0;328;346;0;0;338;
1734573743;19.12.2024;02:02:23;19.4;0;353;346;0;0;353;
1734574646;19.12.2024;02:17:26;19.3;0;346;353;0;0;346;
1734575549;19.12.2024;02:32:29;19.4;0;353;353;0;0;360;
1734576452;19.12.2024;02:47:32;19.4;0;338;338;0;0;346;
1734577355;19.12.2024;03:02:35;19.4;0;346;346;0;0;331;
1734578258;19.12.2024;03:17:38;19.5;0;338;346;0;0;360;
1734579162;19.12.2024;03:32:42;19.4;0;353;346;0;0;346;
1734580065;19.12.2024;03:47:45;19.4;0;367;353;0;0;346;
1734580968;19.12.2024;04:02:48;19.4;0;353;367;0;0;346;
1734581871;19.12.2024;04:17:51;19.4;0;346;346;0;0;346;
1734582774;19.12.2024;04:32:54;19.4;0;371;353;0;0;346;
1734583677;19.12.2024;04:47:57;19.4;0;331;346;0;0;353;
1734584580;19.12.2024;05:03:00;19.5;0;331;331;0;0;346;
1734585483;19.12.2024;05:18:03;19.4;0;353;338;0;0;353;
1734586387;19.12.2024;05:33:07;19.4;0;346;338;0;0;360;
1734587290;19.12.2024;05:48:10;19.4;0;353;346;0;0;353;
1734588193;19.12.2024;06:03:13;19.4;0;346;346;0;0;353;
1734589096;19.12.2024;06:18:16;19.4;0;353;353;0;0;353;
1734589999;19.12.2024;06:33:19;19.4;0;353;331;0;0;338;
1734590902;19.12.2024;06:48:22;19.5;0;320;353;0;0;346;
1734591806;19.12.2024;07:03:26;19.6;0;331;313;0;0;346;
1734592709;19.12.2024;07:18:29;19.5;0;346;353;0;0;338;
1734593612;19.12.2024;07:33:32;19.4;0;346;346;0;0;338;
1734594515;19.12.2024;07:48:35;19.2;0;346;360;0;0;346;
1734595418;19.12.2024;08:03:38;19.4;0;346;360;0;0;346;
1734596321;19.12.2024;08:18:41;19.2;0;331;346;0;0;353;
1734597225;19.12.2024;08:33:45;19.3;0;346;353;0;0;360;
1734598128;19.12.2024;08:48:48;19.2;0;346;346;0;0;346;
1734599031;19.12.2024;09:03:51;19.4;0;353;346;0;0;346;
1734599934;19.12.2024;09:18:54;19.4;0;360;338;0;0;346;
1734600837;19.12.2024;09:33:57;19.4;0;353;360;0;0;346;
1734601740;19.12.2024;09:49:00;19.3;0;346;338;0;0;346;
1734602643;19.12.2024;10:04:03;19.2;0;353;371;0;0;353;
1734603547;19.12.2024;10:19:07;19.4;0;360;338;0;0;353;
1734604450;19.12.2024;10:34:10;19.4;0;360;346;0;0;353;
1734605353;19.12.2024;10:49:13;19.7;0;331;360;0;0;360;
1734606256;19.12.2024;11:04:16;20;0;353;371;0;0;346;
1734607159;19.12.2024;11:19:19;20.1;0;346;353;0;0;346;
1734608062;19.12.2024;11:34:22;19.9;0;338;353;0;0;367;
1734608966;19.12.2024;11:49:26;19.8;0;367;338;0;0;346;
1734609869;19.12.2024;12:04:29;19.8;0;353;360;0;0;338;
1734610772;19.12.2024;12:19:32;19.7;0;346;338;0;0;338;
1734611675;19.12.2024;12:34:35;19.7;0;360;353;0;0;346;
1734612578;19.12.2024;12:49:38;19.8;0;353;338;0;0;353;
1734613481;19.12.2024;13:04:41;19.9;0;353;331;0;0;353;
1734614384;19.12.2024;13:19:44;19.8;0;360;360;0;0;346;
1734615287;19.12.2024;13:34:47;20;0;360;353;0;0;353;
1734616191;19.12.2024;13:49:51;20;0;346;367;0;0;346;
1734617094;19.12.2024;14:04:54;19.7;0;338;338;0;0;353;
1734617997;19.12.2024;14:19:57;19.7;0;353;338;0;0;353;
1734618900;19.12.2024;14:35:00;19.7;0;338;328;0;0;338;
1734619803;19.12.2024;14:50:03;19.7;0;353;353;0;0;346;
1734620707;19.12.2024;15:05:07;19.6;0;338;353;0;0;346;
1734621610;19.12.2024;15:20:10;19.8;0;0;338;0;0;353;
1734622513;19.12.2024;15:35:13;19.8;0;367;338;0;0;353;
1734623416;19.12.2024;15:50:16;19.6;0;346;338;0;0;346;
1734624319;19.12.2024;16:05:19;19.6;0;353;353;0;0;346;
1734625223;19.12.2024;16:20:23;19.4;0;346;338;0;0;346;
1734626126;19.12.2024;16:35:26;19.4;0;346;346;0;0;346;
1734627029;19.12.2024;16:50:29;19.4;0;331;346;0;0;353;
1734627932;19.12.2024;17:05:32;19.4;0;353;360;0;0;360;
1734628835;19.12.2024;17:20:35;19.4;0;346;338;0;0;346;
1734629739;19.12.2024;17:35:39;19.3;0;338;346;0;0;353;
1734630642;19.12.2024;17:50:42;19.3;0;353;353;0;0;346;
1734631545;19.12.2024;18:05:45;19.1;0;338;353;0;0;360;
1734632448;19.12.2024;18:20:48;19.1;0;346;346;0;0;346;
1734633351;19.12.2024;18:35:51;19;0;346;338;0;0;353;
1734634254;19.12.2024;18:50:54;19;0;353;353;0;0;360;
1734635157;19.12.2024;19:05:57;18.9;0;346;346;0;0;346;
1734636061;19.12.2024;19:21:01;18.9;0;353;367;0;0;353;
1734636964;19.12.2024;19:36:04;18.8;0;353;346;0;0;346;
1734637867;19.12.2024;19:51:07;18.9;0;346;367;0;0;353;
1734638770;19.12.2024;20:06:10;18.8;0;353;353;0;0;353;
1734639673;19.12.2024;20:21:13;18.6;0;360;338;0;0;338;
1734640576;19.12.2024;20:36:16;18.7;0;360;338;0;0;338;
1734641479;19.12.2024;20:51:19;18.6;0;367;346;0;0;338;
1734642383;19.12.2024;21:06:23;18.5;0;346;360;0;0;346;
1734643286;19.12.2024;21:21:26;18.6;0;378;328;0;0;346;
1734644189;19.12.2024;21:36:29;18.6;0;353;346;0;0;331;
1734645092;19.12.2024;21:51:32;18.6;0;353;338;0;0;353;
1734645995;19.12.2024;22:06:35;18.5;0;346;360;0;0;360;
1734646899;19.12.2024;22:21:39;18.5;0;360;353;0;0;346;
1734647802;19.12.2024;22:36:42;18.5;0;353;346;0;0;353;
1734648705;19.12.2024;22:51:45;18.5;0;367;353;0;0;346;
1734649608;19.12.2024;23:06:48;18.4;0;360;353;0;0;353;
1734650511;19.12.2024;23:21:51;18.4;0;360;353;0;0;353;
1734651414;19.12.2024;23:36:54;18.5;0;338;353;0;0;353;
1734652317;19.12.2024;23:51:57;18.5;0;331;360;0;0;367;
1734653220;20.12.2024;00:07:00;18.3;0;353;353;0;0;346;
1734654123;20.12.2024;00:22:03;18.3;0;331;338;0;0;346;
1734655027;20.12.2024;00:37:07;18.2;0;346;353;0;0;353;
1734655930;20.12.2024;00:52:10;18.4;0;338;338;0;0;346;
1734656833;20.12.2024;01:07:13;18.4;0;360;353;0;0;346;
1734657736;20.12.2024;01:22:16;18.3;0;360;338;0;0;346;
1734658639;20.12.2024;01:37:19;18.3;0;360;367;0;0;346;
1734659542;20.12.2024;01:52:22;18.3;0;353;338;0;0;338;
1734660446;20.12.2024;02:07:26;18.3;0;353;346;0;0;346;
1734661349;20.12.2024;02:22:29;18.3;0;331;346;0;0;346;
1734662252;20.12.2024;02:37:32;18.3;0;338;338;0;0;353;
1734663155;20.12.2024;02:52:35;18.2;0;360;367;0;0;346;
1734664058;20.12.2024;03:07:38;18.2;0;353;346;0;0;353;
1734664961;20.12.2024;03:22:41;18.3;0;331;331;0;0;360;
1734665865;20.12.2024;03:37:45;18.5;0;360;367;0;0;338;
1734666768;20.12.2024;03:52:48;18.6;0;346;346;0;0;346;
1734667671;20.12.2024;04:07:51;18.8;0;353;353;0;0;346;
1734668574;20.12.2024;04:22:54;18.9;0;360;353;0;0;346;
1734669477;20.12.2024;04:37:57;19;0;367;346;0;0;353;
1734670380;20.12.2024;04:53:00;19;0;367;346;0;0;346;
1734671283;20.12.2024;05:08:03;19;0;360;338;0;0;338;
1734672187;20.12.2024;05:23:07;19;0;338;346;0;0;346;
1734673090;20.12.2024;05:38:10;19.1;0;367;338;0;0;346;
1734673993;20.12.2024;05:53:13;19.2;0;328;346;0;0;353;
1734674896;20.12.2024;06:08:16;19.2;0;331;331;0;0;338;
1734675799;20.12.2024;06:23:19;19.3;0;346;338;0;0;346;
1734676703;20.12.2024;06:38:23;19.3;0;338;331;0;0;353;
1734677606;20.12.2024;06:53:26;19.3;0;346;346;0;0;353;
1734678509;20.12.2024;07:08:29;19.2;0;360;360;0;0;353;
1734679412;20.12.2024;07:23:32;19.2;0;346;367;0;0;360;
1734680315;20.12.2024;07:38:35;19.1;0;331;353;0;0;346;
1734681218;20.12.2024;07:53:38;19;0;338;360;0;0;346;
1734682122;20.12.2024;08:08:42;18.9;0;346;346;0;0;353;
1734683025;20.12.2024;08:23:45;18.9;0;353;360;0;0;360;
1734683928;20.12.2024;08:38:48;19;0;331;346;0;0;346;
1734684831;20.12.2024;08:53:51;19.1;0;346;360;0;0;353;
1734685734;20.12.2024;09:08:54;19.1;0;346;331;0;0;353;
1734686637;20.12.2024;09:23:57;19.2;0;353;360;0;0;360;
1734687541;20.12.2024;09:39:01;19.2;0;331;346;0;0;338;
1734688444;20.12.2024;09:54:04;19.3;0;346;346;0;0;346;
1734689347;20.12.2024;10:09:07;19.3;0;353;367;0;0;360;
1734690250;20.12.2024;10:24:10;19.4;0;353;346;0;0;360;
1734691153;20.12.2024;10:39:13;19.3;0;360;353;0;0;346;
1734692056;20.12.2024;10:54:16;19.7;0;346;353;0;0;346;
1734692959;20.12.2024;11:09:19;19.6;0;360;353;0;0;360;
1734693863;20.12.2024;11:24:23;19.7;0;338;338;0;0;346;
1734694766;20.12.2024;11:39:26;19.7;0;353;360;0;0;353;
1734695669;20.12.2024;11:54:29;19.6;0;346;346;0;0;360;
1734696572;20.12.2024;12:09:32;19;0;360;331;0;0;353;
1734697475;20.12.2024;12:24:35;18.5;0;338;360;0;0;346;
1734698378;20.12.2024;12:39:38;18.7;0;360;338;0;0;346;
1734699281;20.12.2024;12:54:41;18.9;0;360;360;0;0;346;
1734700185;20.12.2024;13:09:45;19;0;346;346;0;0;353;
1734701088;20.12.2024;13:24:48;19.2;0;353;353;0;0;346;
1734701991;20.12.2024;13:39:51;19.1;0;338;353;0;0;353;
1734702894;20.12.2024;13:54:54;19.3;0;353;338;0;0;353;
1734703797;20.12.2024;14:09:57;19;0;353;360;0;0;338;
1734704700;20.12.2024;14:25:00;18.6;0;331;328;0;0;338;
1734705604;20.12.2024;14:40:04;18.5;0;346;353;0;0;353;
1734706507;20.12.2024;14:55:07;18.5;0;346;353;0;0;353;
1734707410;20.12.2024;15:10:10;18.8;0;360;360;0;0;360;
1734708313;20.12.2024;15:25:13;18.8;0;353;353;0;0;338;
1734709216;20.12.2024;15:40:16;18.7;0;346;360;0;0;346;
1734710119;20.12.2024;15:55:19;18.9;0;353;360;0;0;346;
1734711022;20.12.2024;16:10:22;18.6;0;353;346;0;0;338;
1734711926;20.12.2024;16:25:26;18.6;0;367;353;0;0;346;
1734712829;20.12.2024;16:40:29;19.1;0;360;331;0;0;346;
1734713732;20.12.2024;16:55:32;19.1;0;353;360;0;0;346;
1734714635;20.12.2024;17:10:35;19.2;0;338;360;0;0;346;
1734715538;20.12.2024;17:25:38;19.2;0;360;353;0;0;346;
1734716441;20.12.2024;17:40:41;19.3;0;360;353;0;0;346;
1734717344;20.12.2024;17:55:44;19.3;0;353;353;0;0;338;
1734718247;20.12.2024;18:10:47;19.2;0;353;353;0;0;346;
1734719151;20.12.2024;18:25:51;18.9;0;353;338;0;0;338;
1734720054;20.12.2024;18:40:54;19;0;360;346;0;0;353;
1734720957;20.12.2024;18:55:57;18.8;0;338;360;0;0;346;
1734721860;20.12.2024;19:11:00;19.3;0;346;353;0;0;353;
1734722763;20.12.2024;19:26:03;20;0;338;346;0;0;353;
1734723667;20.12.2024;19:41:07;19.3;0;367;346;0;0;346;
1734724570;20.12.2024;19:56:10;19.6;0;360;353;0;0;346;
1734725473;20.12.2024;20:11:13;19.7;0;346;360;0;0;367;
1734726376;20.12.2024;20:26:16;19.4;0;353;338;0;0;353;
1734727279;20.12.2024;20:41:19;19.2;0;346;353;0;0;346;
1734728182;20.12.2024;20:56:22;19.3;0;338;338;0;0;346;
1734729085;20.12.2024;21:11:25;19.3;0;338;353;0;0;346;
1734729989;20.12.2024;21:26:29;19.5;0;353;338;0;0;338;
1734730892;20.12.2024;21:41:32;19.3;0;353;353;0;0;353;
1734731795;20.12.2024;21:56:35;19;0;360;331;0;0;353;
1734732698;20.12.2024;22:11:38;19.3;0;360;360;0;0;346;
1734733601;20.12.2024;22:26:41;19;0;367;353;0;0;346;
1734734504;20.12.2024;22:41:44;18.9;0;353;346;0;0;353;
1734735408;20.12.2024;22:56:48;19;0;338;360;0;0;346;
1734736311;20.12.2024;23:11:51;19.2;0;331;353;0;0;346;
1734737214;20.12.2024;23:26:54;19.2;0;360;360;0;0;353;
1734738117;20.12.2024;23:41:57;19.3;0;338;367;0;0;346;
1734739020;20.12.2024;23:57:00;19.2;0;338;353;0;0;346;
1734739923;21.12.2024;00:12:03;19.1;0;346;346;0;0;353;
1734740827;21.12.2024;00:27:07;19;0;346;338;0;0;353;
1734741730;21.12.2024;00:42:10;18.7;0;338;353;0;0;338;
1734742633;21.12.2024;00:57:13;18.9;0;353;353;0;0;338;
1734743536;21.12.2024;01:12:16;18.8;0;367;338;0;0;346;
1734744439;21.12.2024;01:27:19;18.9;0;346;353;0;0;346;
1734745342;21.12.2024;01:42:22;19;0;346;353;0;0;353;
1734746246;21.12.2024;01:57:26;18.9;0;338;360;0;0;346;
1734747149;21.12.2024;02:12:29;18.6;0;338;346;0;0;346;
1734748052;21.12.2024;02:27:32;18.8;0;346;353;0;0;338;
1734748955;21.12.2024;02:42:35;18.8;0;338;338;0;0;346;
1734749858;21.12.2024;02:57:38;18.8;0;353;346;0;0;360;
1734750762;21.12.2024;03:12:42;18.9;0;346;353;0;0;346;
1734751665;21.12.2024;03:27:45;18.9;0;360;367;0;0;346;
1734752568;21.12.2024;03:42:48;19;0;331;360;0;0;353;
1734753471;21.12.2024;03:57:51;19;0;346;353;0;0;353;
1734754374;21.12.2024;04:12:54;18.7;0;338;346;0;0;353;
1734755277;21.12.2024;04:27:57;18.9;0;360;367;0;0;353;
1734756181;21.12.2024;04:43:01;18.9;0;331;353;0;0;346;
1734757084;21.12.2024;04:58:04;18.7;0;346;338;0;0;353;
1734757987;21.12.2024;05:13:07;18.8;0;371;331;0;0;346;
1734758890;21.12.2024;05:28:10;18.8;0;360;360;0;0;346;
1734759793;21.12.2024;05:43:13;18.6;0;360;353;0;0;353;
1734760697;21.12.2024;05:58:17;18.9;0;346;360;0;0;353;
1734761600;21.12.2024;06:13:20;18.7;0;331;346;0;0;346;
1734762503;21.12.2024;06:28:23;18.7;0;346;353;0;0;331;
1734763406;21.12.2024;06:43:26;18.9;0;360;353;0;0;360;
1734764309;21.12.2024;06:58:29;18.8;0;353;338;0;0;353;
1734765212;21.12.2024;07:13:32;18.8;0;346;353;0;0;331;
1734766116;21.12.2024;07:28:36;18.8;0;353;346;0;0;331;
1734767019;21.12.2024;07:43:39;18.8;0;360;353;0;0;346;
1734767922;21.12.2024;07:58:42;18.9;0;338;338;0;0;346;
1734768825;21.12.2024;08:13:45;18.9;0;338;338;0;0;360;
1734769728;21.12.2024;08:28:48;18.6;0;331;331;0;0;346;
1734770631;21.12.2024;08:43:51;18.8;0;331;346;0;0;346;
1734771535;21.12.2024;08:58:55;18.7;0;346;346;0;0;338;
1734772438;21.12.2024;09:13:58;18.9;0;346;367;0;0;353;
1734773341;21.12.2024;09:29:01;18.6;0;338;353;0;0;353;
1734774244;21.12.2024;09:44:04;18.6;0;353;338;0;0;346;
1734775147;21.12.2024;09:59:07;18.6;0;328;346;0;0;353;
1734776051;21.12.2024;10:14:11;18.8;0;338;360;0;0;346;
1734776954;21.12.2024;10:29:14;18.8;0;353;360;0;0;353;
1734777857;21.12.2024;10:44:17;18.7;0;353;353;0;0;338;
1734778760;21.12.2024;10:59:20;18.8;0;346;353;0;0;353;
1734779663;21.12.2024;11:14:23;18.7;0;353;338;0;0;346;
1734780567;21.12.2024;11:29:27;18.9;0;346;360;0;0;353;
1734781470;21.12.2024;11:44:30;18.9;0;353;353;0;0;338;
1734782373;21.12.2024;11:59:33;18.9;0;338;353;0;0;353;
1734783276;21.12.2024;12:14:36;19;0;338;360;0;0;360;
1734784179;21.12.2024;12:29:39;18.7;0;338;331;0;0;346;
1734785082;21.12.2024;12:44:42;19.1;0;353;353;0;0;360;
1734785985;21.12.2024;12:59:45;18.9;0;367;346;0;0;353;
1734786889;21.12.2024;13:14:49;19;0;331;353;0;0;353;
1734787792;21.12.2024;13:29:52;19;0;346;353;0;0;346;
1734788695;21.12.2024;13:44:55;19.1;0;346;346;0;0;346;
1734789598;21.12.2024;13:59:58;19;0;331;346;0;0;346;
1734790501;21.12.2024;14:15:01;19.1;0;353;346;0;0;346;
1734791404;21.12.2024;14:30:04;18.9;0;371;353;0;0;346;
1734792307;21.12.2024;14:45:07;18.9;0;353;338;0;0;346;
1734793211;21.12.2024;15:00:11;18.8;0;367;346;0;0;346;
1734794114;21.12.2024;15:15:14;18.8;0;338;346;0;0;346;
1734795017;21.12.2024;15:30:17;19;0;353;367;0;0;353;
1734795920;21.12.2024;15:45:20;18.8;0;346;346;0;0;353;
1734796823;21.12.2024;16:00:23;18.9;0;360;353;0;0;353;
1734797726;21.12.2024;16:15:26;18.8;0;346;346;0;0;346;
1734798629;21.12.2024;16:30:29;18.6;0;346;353;0;0;346;
1734799533;21.12.2024;16:45:33;18.7;0;360;346;0;0;353;
1734800436;21.12.2024;17:00:36;18.6;0;338;353;0;0;346;
1734801339;21.12.2024;17:15:39;19;0;346;353;0;0;353;
1734802242;21.12.2024;17:30:42;18.9;0;360;360;0;0;346;
1734803145;21.12.2024;17:45:45;18.8;0;331;360;0;0;353;
1734804048;21.12.2024;18:00:48;18.6;0;338;353;0;0;353;
1734804952;21.12.2024;18:15:52;18.8;0;331;353;0;0;360;
1734805855;21.12.2024;18:30:55;18.5;0;353;371;0;0;346;
1734806758;21.12.2024;18:45:58;18.6;0;346;353;0;0;338;
1734807661;21.12.2024;19:01:01;18.6;0;346;346;0;0;346;
1734808564;21.12.2024;19:16:04;18.8;0;331;346;0;0;353;
1734809467;21.12.2024;19:31:07;18.6;0;346;331;0;0;346;
1734810370;21.12.2024;19:46:10;18.6;0;346;360;0;0;346;
1734811274;21.12.2024;20:01:14;18.6;0;360;353;0;0;346;
1734812177;21.12.2024;20:16:17;18.9;0;346;360;0;0;353;
1734813080;21.12.2024;20:31:20;18.6;0;346;346;0;0;346;
1734813983;21.12.2024;20:46:23;18.8;0;338;360;0;0;353;
1734814886;21.12.2024;21:01:26;18.9;0;338;353;0;0;346;
1734815789;21.12.2024;21:16:29;18.7;0;360;367;0;0;338;
1734816693;21.12.2024;21:31:33;18.6;0;353;331;0;0;338;
1734817596;21.12.2024;21:46:36;18.7;0;353;360;0;0;353;
1734818499;21.12.2024;22:01:39;18.7;0;360;346;0;0;353;
1734819402;21.12.2024;22:16:42;18.6;0;367;353;0;0;353;
1734820305;21.12.2024;22:31:45;18.6;0;346;353;0;0;346;
1734821208;21.12.2024;22:46:48;18.8;0;346;360;0;0;353;
1734822112;21.12.2024;23:01:52;18.6;0;360;353;0;0;353;
1734823015;21.12.2024;23:16:55;18.5;0;338;360;0;0;353;
1734823918;21.12.2024;23:31:58;18.8;0;346;353;0;0;360;
1734824821;21.12.2024;23:47:01;18.6;0;346;360;0;0;346;
1734825724;22.12.2024;00:02:04;18.3;0;346;346;0;0;353;
1734826627;22.12.2024;00:17:07;18.3;0;338;346;0;0;346;
1734827530;22.12.2024;00:32:10;18.4;0;353;371;0;0;353;
1734828434;22.12.2024;00:47:14;18.4;0;346;346;0;0;353;
1734829337;22.12.2024;01:02:17;18.4;0;371;353;0;0;353;
1734830240;22.12.2024;01:17:20;18.4;0;346;371;0;0;353;
1734831143;22.12.2024;01:32:23;18.2;0;353;360;0;0;353;
1734832046;22.12.2024;01:47:26;18.3;0;353;338;0;0;353;
1734832949;22.12.2024;02:02:29;18.3;0;331;346;0;0;346;
1734833853;22.12.2024;02:17:33;18.4;0;353;338;0;0;346;
1734834756;22.12.2024;02:32:36;18.4;0;331;338;0;0;338;
1734835659;22.12.2024;02:47:39;18.3;0;338;353;0;0;346;
1734836562;22.12.2024;03:02:42;18.3;0;338;331;0;0;353;
1734837465;22.12.2024;03:17:45;18.3;0;338;353;0;0;346;
1734838368;22.12.2024;03:32:48;18.4;0;360;346;0;0;338;
1734839272;22.12.2024;03:47:52;18.5;0;338;353;0;0;353;
1734840175;22.12.2024;04:02:55;18.4;0;331;338;0;0;346;
1734841078;22.12.2024;04:17:58;18.5;0;346;328;0;0;346;
1734841981;22.12.2024;04:33:01;18.4;0;371;353;0;0;346;
1734842884;22.12.2024;04:48:04;18.4;0;353;338;0;0;353;
1734843787;22.12.2024;05:03:07;18.4;0;331;338;0;0;346;
1734844691;22.12.2024;05:18:11;18.3;0;346;360;0;0;346;
1734845594;22.12.2024;05:33:14;18.3;0;346;346;0;0;346;
1734846497;22.12.2024;05:48:17;18.3;0;353;331;0;0;338;
1734847400;22.12.2024;06:03:20;18.5;0;353;346;0;0;353;
1734848303;22.12.2024;06:18:23;18.3;0;353;346;0;0;346;
1734849206;22.12.2024;06:33:26;18.3;0;346;367;0;0;360;
1734850110;22.12.2024;06:48:30;18.3;0;353;353;0;0;346;
1734851013;22.12.2024;07:03:33;18.3;0;353;331;0;0;338;
1734851916;22.12.2024;07:18:36;18.3;0;367;360;0;0;346;
1734852819;22.12.2024;07:33:39;18.3;0;360;346;0;0;353;
1734853722;22.12.2024;07:48:42;18.3;0;338;367;0;0;353;
1734854625;22.12.2024;08:03:45;18.3;0;367;346;0;0;353;
1734855529;22.12.2024;08:18:49;18.3;0;353;353;0;0;346;
1734856432;22.12.2024;08:33:52;18.2;0;360;360;0;0;353;
1734857335;22.12.2024;08:48:55;18.2;0;360;353;0;0;353;
1734858238;22.12.2024;09:03:58;18.3;0;346;360;0;0;353;
1734859141;22.12.2024;09:19:01;18.3;0;353;346;0;0;346;
1734860044;22.12.2024;09:34:04;18.2;0;353;338;0;0;338;
1734860947;22.12.2024;09:49:07;18.2;0;338;346;0;0;353;
1734861850;22.12.2024;10:04:10;18.3;0;338;346;0;0;360;
1734862753;22.12.2024;10:19:13;18.2;0;346;346;0;0;353;
1734863656;22.12.2024;10:34:16;18.2;0;338;360;0;0;360;
1734864560;22.12.2024;10:49:20;18.3;0;360;353;0;0;353;
1734865463;22.12.2024;11:04:23;18.3;0;346;338;0;0;353;
1734866366;22.12.2024;11:19:26;18.4;0;360;328;0;0;353;
1734867269;22.12.2024;11:34:29;18.2;0;353;331;0;0;353;
1734868172;22.12.2024;11:49:32;18.3;0;338;353;0;0;346;
1734869075;22.12.2024;12:04:35;18.3;0;353;346;0;0;346;
1734869978;22.12.2024;12:19:38;18.5;0;338;346;0;0;346;
1734870882;22.12.2024;12:34:42;18.4;0;338;360;0;0;360;
1734871785;22.12.2024;12:49:45;18.4;0;346;331;0;0;338;
1734872688;22.12.2024;13:04:48;18.4;0;331;331;0;0;353;
1734873591;22.12.2024;13:19:51;18.3;0;346;346;0;0;353;
1734874494;22.12.2024;13:34:54;18.3;0;360;331;0;0;353;
1734875398;22.12.2024;13:49:58;18.4;0;353;346;0;0;353;
1734876301;22.12.2024;14:05:01;18.4;0;360;338;0;0;353;
1734877204;22.12.2024;14:20:04;18.5;0;346;353;0;0;353;
1734878107;22.12.2024;14:35:07;18.6;0;346;331;0;0;338;
1734879010;22.12.2024;14:50:10;18.5;0;353;353;0;0;346;
1734879913;22.12.2024;15:05:13;18.3;0;346;353;0;0;346;
1734880816;22.12.2024;15:20:16;18.3;0;367;346;0;0;338;
1734881719;22.12.2024;15:35:19;18.4;0;360;360;0;0;346;
1734882623;22.12.2024;15:50:23;18.3;0;338;346;0;0;353;
1734883526;22.12.2024;16:05:26;18.2;0;360;338;0;0;346;
1734884429;22.12.2024;16:20:29;18.1;0;338;346;0;0;360;
1734885332;22.12.2024;16:35:32;18.2;0;353;353;0;0;346;
1734886235;22.12.2024;16:50:35;18.1;0;360;346;0;0;360;
1734887138;22.12.2024;17:05:38;18.1;0;338;338;0;0;353;
1734888042;22.12.2024;17:20:42;17.9;0;353;353;0;0;346;
1734888945;22.12.2024;17:35:45;18;0;346;360;0;0;346;
1734889848;22.12.2024;17:50:48;18.2;0;353;353;0;0;338;
1734890751;22.12.2024;18:05:51;18.4;0;338;367;0;0;353;
1734891654;22.12.2024;18:20:54;18.2;0;367;338;0;0;353;
1734892557;22.12.2024;18:35:57;18.2;0;360;338;0;0;360;
1734893461;22.12.2024;18:51:01;18.2;0;360;353;0;0;353;
1734894364;22.12.2024;19:06:04;18.3;0;360;353;0;0;346;
1734895267;22.12.2024;19:21:07;17.9;0;367;331;0;0;346;
1734896170;22.12.2024;19:36:10;17.8;0;367;346;0;0;346;
1734897073;22.12.2024;19:51:13;18;0;360;360;0;0;346;
1734897976;22.12.2024;20:06:16;18.2;0;353;346;0;0;353;
1734898880;22.12.2024;20:21:20;18.2;0;346;346;0;0;338;
1734899783;22.12.2024;20:36:23;18.2;0;338;353;0;0;353;
1734900686;22.12.2024;20:51:26;18.1;0;338;346;0;0;346;
1734901589;22.12.2024;21:06:29;18.1;0;346;353;0;0;338;
1734902492;22.12.2024;21:21:32;18;0;338;353;0;0;353;
1734903395;22.12.2024;21:36:35;18;0;346;338;0;0;346;
1734904298;22.12.2024;21:51:38;18.1;0;338;346;0;0;331;
1734905202;22.12.2024;22:06:42;18.1;0;346;331;0;0;353;
1734906105;22.12.2024;22:21:45;18.1;0;360;353;0;0;353;
1734907008;22.12.2024;22:36:48;18;0;360;346;0;0;353;
1734907911;22.12.2024;22:51:51;17.9;0;360;346;0;0;360;
1734908814;22.12.2024;23:06:54;18;0;346;353;0;0;346;
1734909718;22.12.2024;23:21:58;18;0;353;331;0;0;346;
1734910621;22.12.2024;23:37:01;18.1;0;353;360;0;0;346;
1734911524;22.12.2024;23:52:04;17.8;0;367;353;0;0;353;
1734912427;23.12.2024;00:07:07;18;0;346;367;0;0;353;
1734913330;23.12.2024;00:22:10;18.2;0;353;346;0;0;338;
1734914233;23.12.2024;00:37:13;18.2;0;353;346;0;0;353;
1734915137;23.12.2024;00:52:17;18.3;0;346;346;0;0;360;
1734916040;23.12.2024;01:07:20;18.1;0;346;346;0;0;346;
1734916943;23.12.2024;01:22:23;18.3;0;367;353;0;0;353;
1734917846;23.12.2024;01:37:26;18.1;0;360;338;0;0;353;
1734918749;23.12.2024;01:52:29;17.9;0;353;338;0;0;353;
1734919653;23.12.2024;02:07:33;18;0;353;367;0;0;360;
