#!SbcSavedTrendFile;Version_4;Html5Runtime_V3.0;
#!SBC trends log file generated on: 19.02.2025 15:26:42;
8;
TA_SC3_ET1	0	5000	255,0,0;
CO_SC3_ET1	0	5000	0,64,0;
DBS_SC3_ET1	0	5000	0,0,128;
DBE_SC3_ET1	0	5000	128,0,128;
TA_SC4_ET1	0	5000	255,255,0;
CO_SC4_ET1	0	5000	255,128,128;
DBS_SC4_ET1	0	5000	0,255,0;
DBE_SC4_ET1	0	5000	0,0,255;

#!(s);Date;Time;TA_SC3_ET1;CO_SC3_ET1;DBS_SC3_ET1;DBE_SC3_ET1;TA_SC4_ET1;CO_SC4_ET1;DBS_SC4_ET1;DBE_SC4_ET1;
1734374144;16.12.2024;18:35:44;19;0;1040;544;20;541;727;907;
1734375047;16.12.2024;18:50:47;19;0;893;529;19.8;533;742;576;
1734375950;16.12.2024;19:05:50;18.8;0;893;810;19.7;517;709;760;
1734376853;16.12.2024;19:20:53;18.5;0;907;842;19.7;509;742;562;
1734377756;16.12.2024;19:35:56;18.7;0;1008;709;19.4;502;875;940;
1734378660;16.12.2024;19:51:00;18.5;0;958;612;19.1;486;842;644;
1734379563;16.12.2024;20:06:03;18.4;0;972;792;18.9;447;842;612;
1734380466;16.12.2024;20:21:06;17.3;0;925;958;18.6;423;875;810;
1734381369;16.12.2024;20:36:09;16.4;0;990;742;18.3;415;727;428;
1734382272;16.12.2024;20:51:12;16.2;0;907;727;18.2;400;695;774;
1734383175;16.12.2024;21:06:15;16.2;0;925;742;18.2;384;742;857;
1734384079;16.12.2024;21:21:19;16.2;0;857;727;18.2;376;857;824;
1734384982;16.12.2024;21:36:22;16.2;0;893;810;18.2;368;774;774;
1734385885;16.12.2024;21:51:25;16.1;0;907;824;18.1;368;709;612;
1734386788;16.12.2024;22:06:28;16;0;810;842;18.2;368;842;479;
1734387691;16.12.2024;22:21:31;16.1;0;875;875;18.2;360;893;875;
1734388594;16.12.2024;22:36:34;16;0;875;594;18.2;360;893;428;
1734389498;16.12.2024;22:51:38;15.9;0;958;331;18.1;360;695;331;
1734390401;16.12.2024;23:06:41;16;0;774;792;18.1;360;760;428;
1734391304;16.12.2024;23:21:44;16;0;907;576;18.1;360;857;857;
1734392207;16.12.2024;23:36:47;16;0;842;810;18.1;368;857;626;
1734393110;16.12.2024;23:51:50;15.9;0;842;727;18.1;360;760;742;
1734394013;17.12.2024;00:06:53;15.9;0;925;461;18.1;368;893;810;
1734394917;17.12.2024;00:21:57;15.9;0;972;760;18.1;368;857;760;
1734395820;17.12.2024;00:37:00;15.9;0;792;529;18.1;360;626;774;
1734396723;17.12.2024;00:52:03;15.9;0;958;842;18;360;774;497;
1734397626;17.12.2024;01:07:06;15.9;0;875;626;18.1;360;875;511;
1734398529;17.12.2024;01:22:09;15.8;0;907;659;18.1;368;774;576;
1734399433;17.12.2024;01:37:13;15.9;0;958;774;18.1;368;742;824;
1734400336;17.12.2024;01:52:16;15.9;0;972;774;18.1;368;742;875;
1734401239;17.12.2024;02:07:19;15.8;0;958;760;18;368;810;695;
1734402142;17.12.2024;02:22:22;15.8;0;990;677;18.1;368;727;792;
1734403045;17.12.2024;02:37:25;15.9;0;857;727;18.1;360;842;742;
1734403948;17.12.2024;02:52:28;15.8;0;842;958;18.1;368;760;612;
1734404851;17.12.2024;03:07:31;15.8;0;958;659;18.1;368;695;875;
1734405755;17.12.2024;03:22:35;15.8;0;875;774;18.1;368;824;824;
1734406658;17.12.2024;03:37:38;15.8;0;893;857;18;368;810;940;
1734407561;17.12.2024;03:52:41;15.8;0;1091;659;18;360;760;824;
1734408464;17.12.2024;04:07:44;15.8;0;990;875;18.1;360;875;875;
1734409367;17.12.2024;04:22:47;15.8;0;972;576;18.1;360;742;612;
1734410270;17.12.2024;04:37:50;15.8;0;907;709;18.1;360;742;875;
1734411174;17.12.2024;04:52:54;15.8;0;1073;792;18;360;659;774;
1734412077;17.12.2024;05:07:57;15.8;0;990;875;18;360;842;659;
1734412980;17.12.2024;05:23:00;15.8;0;925;842;18.1;360;857;428;
1734413883;17.12.2024;05:38:03;15.7;0;893;810;18.1;360;709;990;
1734414786;17.12.2024;05:53:06;15.9;0;990;576;18.2;368;727;626;
1734415689;17.12.2024;06:08:09;16;0;940;727;18.2;360;824;842;
1734416593;17.12.2024;06:23:13;16.2;0;958;612;18.2;368;792;824;
1734417496;17.12.2024;06:38:16;16;0;875;727;18.2;360;644;760;
1734418399;17.12.2024;06:53:19;15.9;0;907;842;18.1;360;824;972;
1734419302;17.12.2024;07:08:22;15.9;0;893;925;18.1;360;742;612;
1734420205;17.12.2024;07:23:25;15.9;0;907;925;18.2;360;709;331;
1734421108;17.12.2024;07:38:28;15.9;0;990;842;18.1;360;626;857;
1734422011;17.12.2024;07:53:31;16.8;0;972;133;18.2;360;824;857;
1734422915;17.12.2024;08:08:35;17.5;0;972;824;18.4;360;893;742;
1734423818;17.12.2024;08:23:38;17.7;0;842;792;18.5;368;774;824;
1734424721;17.12.2024;08:38:41;17.8;0;824;760;18.6;368;842;727;
1734425624;17.12.2024;08:53:44;17.8;0;1022;792;18.6;392;824;479;
1734426527;17.12.2024;09:08:47;18;0;842;612;18.9;415;842;824;
1734427430;17.12.2024;09:23:50;18.7;0;893;842;19.8;392;742;824;
1734428334;17.12.2024;09:38:54;19.5;0;893;709;20.5;368;810;760;
1734429237;17.12.2024;09:53:57;19.9;0;1008;824;20.6;400;594;875;
1734430140;17.12.2024;10:09:00;20;0;925;479;20.9;431;824;907;
1734431043;17.12.2024;10:24:03;20.2;0;875;824;20.9;455;875;727;
1734431946;17.12.2024;10:39:06;20.1;0;907;248;21.1;525;742;907;
1734432849;17.12.2024;10:54:09;20.2;0;907;857;21.2;525;774;857;
1734433753;17.12.2024;11:09:13;20.6;0;972;331;21.3;517;760;842;
1734434656;17.12.2024;11:24:16;20.6;0;925;659;21.2;572;774;907;
1734435559;17.12.2024;11:39:19;20.7;0;907;562;21.3;658;842;1170;
1734436462;17.12.2024;11:54:22;20.7;0;972;529;21.5;690;774;792;
1734437365;17.12.2024;12:09:25;20.5;0;958;792;20.7;807;907;810;
1734438268;17.12.2024;12:24:28;19.7;0;1008;544;20.2;627;810;626;
1734439171;17.12.2024;12:39:31;19.4;0;907;497;19.5;525;907;857;
1734440075;17.12.2024;12:54:35;19.3;0;940;659;19.3;494;810;810;
1734440978;17.12.2024;13:09:38;19.5;0;940;742;20.4;549;612;824;
1734441881;17.12.2024;13:24:41;20.2;0;925;644;21.1;666;824;893;
1734442784;17.12.2024;13:39:44;20.6;0;940;562;21.3;737;824;842;
1734443687;17.12.2024;13:54:47;20.7;0;925;626;21.5;627;742;810;
1734444591;17.12.2024;14:09:51;20.8;0;824;659;21.6;705;774;925;
1734445494;17.12.2024;14:24:54;20.8;0;907;576;21.6;784;774;893;
1734446397;17.12.2024;14:39:57;20.5;0;972;810;20.9;800;774;677;
1734447300;17.12.2024;14:55:00;19.9;0;857;677;21.3;627;824;396;
1734448203;17.12.2024;15:10:03;19.6;0;875;727;21.5;588;875;875;
1734449106;17.12.2024;15:25:06;19;0;907;644;21.3;556;810;677;
1734450009;17.12.2024;15:40:09;19.2;0;907;497;21.2;541;857;428;
1734450913;17.12.2024;15:55:13;19.1;0;972;709;20.9;525;842;1022;
1734451816;17.12.2024;16:10:16;19;0;907;760;20.8;494;842;810;
1734452719;17.12.2024;16:25:19;18.9;0;925;396;20.9;486;824;346;
1734453622;17.12.2024;16:40:22;18.8;0;842;893;21;462;857;479;
1734454525;17.12.2024;16:55:25;18.7;0;940;659;20.8;455;792;562;
1734455429;17.12.2024;17:10:29;18.6;0;990;428;20.8;439;810;925;
1734456332;17.12.2024;17:25:32;18.5;0;925;925;20.7;431;742;760;
1734457235;17.12.2024;17:40:35;18.4;0;875;792;19.9;470;695;824;
1734458138;17.12.2024;17:55:38;18.5;0;972;810;19.2;447;857;972;
1734459041;17.12.2024;18:10:41;18.3;0;958;857;19.5;431;792;626;
1734459945;17.12.2024;18:25:45;18.4;0;990;313;19;423;875;824;
1734460848;17.12.2024;18:40:48;18.3;0;972;824;19.1;423;727;810;
1734461751;17.12.2024;18:55:51;18.2;0;972;792;18.9;423;857;842;
1734462654;17.12.2024;19:10:54;18.2;0;958;824;18.9;415;695;842;
1734463557;17.12.2024;19:25:57;18.2;0;875;727;18.8;392;842;695;
1734464460;17.12.2024;19:41:00;18.1;0;940;742;18.9;376;612;659;
1734465364;17.12.2024;19:56:04;18.1;0;925;774;18.8;376;810;760;
1734466267;17.12.2024;20:11:07;18.1;0;907;562;18.7;368;792;677;
1734467170;17.12.2024;20:26:10;16.3;0;1008;893;18.4;368;857;709;
1734468073;17.12.2024;20:41:13;16.1;0;972;760;18.3;368;824;857;
1734468976;17.12.2024;20:56:16;16.1;0;875;742;18.3;360;742;727;
1734469879;17.12.2024;21:11:19;16;0;972;824;18.3;368;774;479;
1734470783;17.12.2024;21:26:23;15.9;0;857;875;18.3;368;727;709;
1734471686;17.12.2024;21:41:26;15.9;0;907;810;18.2;360;857;842;
1734472589;17.12.2024;21:56:29;16;0;972;824;18.2;360;760;875;
1734473492;17.12.2024;22:11:32;16;0;990;893;18.2;360;925;842;
1734474395;17.12.2024;22:26:35;15.9;0;842;875;18.2;337;760;727;
1734475298;17.12.2024;22:41:38;15.9;0;940;907;18.2;360;857;958;
1734476202;17.12.2024;22:56:42;15.9;0;810;626;18.2;368;842;774;
1734477105;17.12.2024;23:11:45;15.9;0;940;990;18.2;360;842;626;
1734478008;17.12.2024;23:26:48;15.9;0;972;792;18.2;368;709;479;
1734478911;17.12.2024;23:41:51;15.8;0;907;709;18.2;360;792;414;
1734479814;17.12.2024;23:56:54;15.8;0;907;760;18.2;360;742;677;
1734480718;18.12.2024;00:11:58;15.8;0;907;727;18.1;360;792;446;
1734481621;18.12.2024;00:27:01;15.8;0;958;727;18.1;360;742;824;
1734482524;18.12.2024;00:42:04;15.8;0;1008;857;18.1;360;742;792;
1734483427;18.12.2024;00:57:07;15.8;0;907;824;18.1;360;810;727;
1734484330;18.12.2024;01:12:10;15.8;0;925;760;18.1;360;760;824;
1734485233;18.12.2024;01:27:13;15.8;0;940;875;18.1;353;875;727;
1734486137;18.12.2024;01:42:17;15.7;0;925;709;18.1;353;810;824;
1734487040;18.12.2024;01:57:20;15.7;0;958;727;18.1;360;810;544;
1734487943;18.12.2024;02:12:23;15.7;0;972;925;18.1;360;842;677;
1734488846;18.12.2024;02:27:26;15.7;0;925;727;18.1;360;810;810;
1734489749;18.12.2024;02:42:29;15.7;0;893;659;18.1;360;810;727;
1734490652;18.12.2024;02:57:32;15.7;0;857;824;18;360;644;659;
1734491556;18.12.2024;03:12:36;15.7;0;893;824;18.1;360;695;875;
1734492459;18.12.2024;03:27:39;15.7;0;792;742;18.1;360;824;760;
1734493362;18.12.2024;03:42:42;15.7;0;875;709;18.1;353;824;727;
1734494265;18.12.2024;03:57:45;15.7;0;857;760;18.1;360;810;677;
1734495168;18.12.2024;04:12:48;15.7;0;940;824;18.1;360;626;677;
1734496071;18.12.2024;04:27:51;15.7;0;893;695;18.2;360;875;626;
1734496974;18.12.2024;04:42:54;15.8;0;972;677;18.1;360;792;875;
1734497878;18.12.2024;04:57:58;15.8;0;857;695;18.1;360;875;760;
1734498781;18.12.2024;05:13:01;15.7;0;940;824;18.1;360;792;907;
1734499684;18.12.2024;05:28:04;15.8;0;760;742;18.2;360;727;378;
1734500587;18.12.2024;05:43:07;15.8;0;1022;774;18.2;360;626;396;
1734501490;18.12.2024;05:58:10;15.9;0;925;792;18.3;360;842;709;
1734502393;18.12.2024;06:13:13;15.9;0;893;875;18.2;360;893;727;
1734503297;18.12.2024;06:28:17;16;0;907;594;18.4;376;612;727;
1734504200;18.12.2024;06:43:20;15.9;0;958;695;19.1;353;774;824;
1734505103;18.12.2024;06:58:23;15.9;0;972;709;18.9;353;824;479;
1734506006;18.12.2024;07:13:26;15.9;0;972;695;18.8;353;760;299;
1734506909;18.12.2024;07:28:29;15.9;0;1073;612;18.7;353;842;695;
1734507812;18.12.2024;07:43:32;15.9;0;925;760;18.7;353;875;972;
1734508716;18.12.2024;07:58:36;17.5;0;842;792;18.4;360;824;562;
1734509619;18.12.2024;08:13:39;17.8;0;824;742;18.5;360;857;612;
1734510522;18.12.2024;08:28:42;17.8;0;824;792;18.6;360;760;594;
1734511425;18.12.2024;08:43:45;17.9;0;972;742;18.6;360;842;644;
1734512328;18.12.2024;08:58:48;18;0;1008;760;18.7;360;727;857;
1734513231;18.12.2024;09:13:51;18;0;842;857;18.7;360;709;742;
1734514134;18.12.2024;09:28:54;18.1;0;1055;810;18.6;368;925;842;
1734515038;18.12.2024;09:43:58;18.1;0;972;742;18.8;360;774;857;
1734515941;18.12.2024;09:59:01;18.4;0;958;414;19.1;353;857;544;
1734516844;18.12.2024;10:14:04;19.1;0;842;774;19.2;345;774;792;
1734517747;18.12.2024;10:29:07;19.4;0;893;346;19.4;345;612;925;
1734518650;18.12.2024;10:44:10;19.9;0;958;760;19.5;360;594;824;
1734519553;18.12.2024;10:59:13;20;0;972;727;19.6;360;695;792;
1734520457;18.12.2024;11:14:17;20.1;0;925;727;19.2;360;792;677;
1734521360;18.12.2024;11:29:20;19.6;0;972;824;19.8;368;810;497;
1734522263;18.12.2024;11:44:23;19;0;925;497;19.2;462;695;893;
1734523166;18.12.2024;11:59:26;18.9;0;925;659;19;494;824;346;
1734524069;18.12.2024;12:14:29;19.1;0;875;742;18.8;502;824;792;
1734524972;18.12.2024;12:29:32;19.7;0;893;709;19.1;400;709;842;
1734525876;18.12.2024;12:44:36;19.7;0;810;824;19.1;400;810;727;
1734526779;18.12.2024;12:59:39;19.9;0;907;760;19.5;400;810;842;
1734527682;18.12.2024;13:14:42;19.7;0;972;760;18.2;486;842;857;
1734528585;18.12.2024;13:29:45;19.8;0;857;626;20.5;478;857;824;
1734529488;18.12.2024;13:44:48;20;0;875;659;20.2;556;760;857;
1734530392;18.12.2024;13:59:52;20;0;940;626;20.8;517;612;727;
1734531295;18.12.2024;14:14:55;20;0;958;810;20.9;502;824;626;
1734532198;18.12.2024;14:29:58;19.2;0;925;626;20.2;494;842;842;
1734533101;18.12.2024;14:45:01;19;0;990;216;19.7;517;893;742;
1734534004;18.12.2024;15:00:04;18.9;0;972;378;19.8;525;875;774;
1734534907;18.12.2024;15:15:07;19.4;0;810;248;20.2;533;742;792;
1734535810;18.12.2024;15:30:10;19.3;0;972;562;20.2;541;774;576;
1734536713;18.12.2024;15:45:13;20.1;0;857;115;20.5;564;810;511;
1734537616;18.12.2024;16:00:16;19.7;0;940;695;21;556;760;792;
1734538519;18.12.2024;16:15:19;18.8;0;1055;659;20.2;525;774;677;
1734539423;18.12.2024;16:30:23;18.9;0;925;842;19.7;525;875;857;
1734540326;18.12.2024;16:45:26;18.9;0;875;893;19.7;533;857;742;
1734541229;18.12.2024;17:00:29;18.9;0;1008;875;19.8;533;677;378;
1734542132;18.12.2024;17:15:32;18.9;0;824;612;19.7;533;857;907;
1734543035;18.12.2024;17:30:35;18.7;0;893;727;19.5;541;792;824;
1734543939;18.12.2024;17:45:39;18.9;0;925;695;19.5;509;742;742;
1734544842;18.12.2024;18:00:42;19.6;0;990;562;19.2;407;810;810;
1734545745;18.12.2024;18:15:45;19.4;0;972;810;19.2;407;907;346;
1734546648;18.12.2024;18:30:48;19.4;0;990;677;19.2;400;824;626;
1734547551;18.12.2024;18:45:51;19.2;0;893;626;19.2;376;857;760;
1734548455;18.12.2024;19:00:55;19.2;0;1040;576;19.2;360;760;695;
1734549358;18.12.2024;19:15:58;19;0;972;792;19.2;368;677;792;
1734550261;18.12.2024;19:31:01;19;0;792;709;19.1;360;760;659;
1734551164;18.12.2024;19:46:04;18.9;0;940;857;19.2;360;760;695;
1734552067;18.12.2024;20:01:07;18.8;0;972;497;19.1;353;842;893;
1734552970;18.12.2024;20:16:10;18.7;0;875;644;19.1;360;958;857;
1734553873;18.12.2024;20:31:13;18.7;0;907;677;19.2;360;677;792;
1734554777;18.12.2024;20:46:17;18.6;0;990;659;19.1;360;893;760;
1734555680;18.12.2024;21:01:20;18.5;0;972;529;19.2;353;875;544;
1734556583;18.12.2024;21:16:23;18.5;0;940;612;19.1;360;695;544;
1734557486;18.12.2024;21:31:26;18.5;0;907;677;19.1;360;792;760;
1734558389;18.12.2024;21:46:29;18.5;0;958;727;19.1;353;727;760;
1734559292;18.12.2024;22:01:32;18.5;0;958;893;19.2;353;810;774;
1734560195;18.12.2024;22:16:35;18.5;0;1022;612;19.2;353;792;594;
1734561099;18.12.2024;22:31:39;18.4;0;925;875;19.1;353;824;742;
1734562002;18.12.2024;22:46:42;18.4;0;857;659;19.1;353;594;695;
1734562905;18.12.2024;23:01:45;18.4;0;875;742;19.1;360;742;727;
1734563808;18.12.2024;23:16:48;18.4;0;925;446;19.1;360;857;727;
1734564711;18.12.2024;23:31:51;18.3;0;972;281;19.1;360;774;875;
1734565614;18.12.2024;23:46:54;18.4;0;875;742;19.2;368;893;760;
1734566518;19.12.2024;00:01:58;18.4;0;875;760;19;368;824;810;
1734567421;19.12.2024;00:17:01;17.1;0;940;709;18.8;360;562;875;
1734568324;19.12.2024;00:32:04;16.8;0;907;774;18.9;360;824;774;
1734569227;19.12.2024;00:47:07;16.8;0;907;810;18.8;360;810;824;
1734570130;19.12.2024;01:02:10;16.9;0;875;824;18.8;353;810;659;
1734571033;19.12.2024;01:17:13;16.8;0;792;742;18.9;345;875;774;
1734571936;19.12.2024;01:32:16;16.8;0;958;612;18.8;353;727;659;
1734572840;19.12.2024;01:47:20;16.8;0;842;677;18.8;353;842;677;
1734573743;19.12.2024;02:02:23;16.7;0;925;626;18.7;345;875;940;
1734574646;19.12.2024;02:17:26;16.7;0;907;644;18.9;345;875;727;
1734575549;19.12.2024;02:32:29;16.6;0;940;893;18.8;345;842;774;
1734576452;19.12.2024;02:47:32;16.7;0;940;774;18.8;353;842;511;
1734577355;19.12.2024;03:02:35;16.8;0;940;760;18.9;345;760;925;
1734578258;19.12.2024;03:17:38;16.8;0;893;842;18.8;345;842;824;
1734579161;19.12.2024;03:32:41;16.9;0;990;760;18.9;345;893;760;
1734580065;19.12.2024;03:47:45;16.8;0;972;727;19;353;857;727;
1734580968;19.12.2024;04:02:48;16.8;0;1040;742;18.9;345;810;612;
1734581871;19.12.2024;04:17:51;16.9;0;1022;792;19;345;824;446;
1734582774;19.12.2024;04:32:54;16.9;0;1022;810;19;345;810;511;
1734583677;19.12.2024;04:47:57;16.8;0;857;695;19;345;824;677;
1734584580;19.12.2024;05:03:00;16.8;0;940;792;19;345;857;576;
1734585483;19.12.2024;05:18:03;16.8;0;972;742;19;345;857;216;
1734586387;19.12.2024;05:33:07;16.7;0;925;727;19.1;345;810;727;
1734587290;19.12.2024;05:48:10;16.9;0;875;742;19.1;345;842;792;
1734588193;19.12.2024;06:03:13;17.1;0;925;824;19.1;345;842;958;
1734589096;19.12.2024;06:18:16;16.7;0;1055;709;19;345;857;626;
1734589999;19.12.2024;06:33:19;16.9;0;940;727;19.2;353;727;760;
1734590902;19.12.2024;06:48:22;16.9;0;907;709;19.2;345;792;644;
1734591805;19.12.2024;07:03:25;17;0;857;842;19.2;345;792;709;
1734592709;19.12.2024;07:18:29;16.9;0;893;529;19;345;760;958;
1734593612;19.12.2024;07:33:32;16.7;0;1008;742;19.1;337;824;907;
1734594515;19.12.2024;07:48:35;17.3;0;990;760;19.1;337;709;990;
1734595418;19.12.2024;08:03:38;18.2;0;972;511;19.4;360;774;824;
1734596321;19.12.2024;08:18:41;18.5;0;907;774;19.9;376;742;925;
1734597224;19.12.2024;08:33:44;18.2;0;907;709;20.1;353;824;893;
1734598128;19.12.2024;08:48:48;18.1;0;907;774;20;360;824;925;
1734599031;19.12.2024;09:03:51;18.2;0;1008;695;19.9;549;824;958;
1734599934;19.12.2024;09:18:54;18.3;0;925;824;19.4;588;792;810;
1734600837;19.12.2024;09:33:57;18.2;0;857;940;19.6;596;760;659;
1734601740;19.12.2024;09:49:00;18.1;0;875;659;20.3;502;774;875;
1734602643;19.12.2024;10:04:03;17.1;0;893;774;20.7;502;792;331;
1734603546;19.12.2024;10:19:06;17.3;0;875;594;20.7;541;824;1022;
1734604450;19.12.2024;10:34:10;17.5;0;990;677;20.6;556;774;792;
1734605353;19.12.2024;10:49:13;18.4;0;842;396;20.2;517;792;907;
1734606256;19.12.2024;11:04:16;18.7;0;907;659;20.6;494;810;626;
1734607159;19.12.2024;11:19:19;18.8;0;1022;695;21.1;517;810;810;
1734608062;19.12.2024;11:34:22;19.2;0;907;893;20.2;509;842;742;
1734608965;19.12.2024;11:49:25;19;0;907;644;20.6;431;925;824;
1734609869;19.12.2024;12:04:29;18.9;0;972;576;20.2;400;742;990;
1734610772;19.12.2024;12:19:32;19;0;875;659;20.1;525;842;842;
1734611675;19.12.2024;12:34:35;19;0;742;695;19.5;376;727;1123;
1734612578;19.12.2024;12:49:38;19;0;925;875;19.5;360;842;742;
1734613481;19.12.2024;13:04:41;19;0;940;576;19.7;376;742;893;
1734614384;19.12.2024;13:19:44;19;0;842;695;19.8;376;842;1022;
1734615287;19.12.2024;13:34:47;18.9;0;925;695;20.2;368;677;875;
1734616191;19.12.2024;13:49:51;19.2;0;907;774;19.3;368;695;677;
1734617094;19.12.2024;14:04:54;19.1;0;893;612;19.6;368;727;824;
1734617997;19.12.2024;14:19:57;19;0;907;875;19.6;360;742;727;
1734618900;19.12.2024;14:35:00;18.9;0;742;626;19.3;353;857;810;
1734619803;19.12.2024;14:50:03;18.9;0;925;695;20.2;360;857;774;
1734620707;19.12.2024;15:05:07;18.9;0;893;612;19.7;353;857;940;
1734621610;19.12.2024;15:20:10;19.1;0;893;774;20.2;360;875;842;
1734622513;19.12.2024;15:35:13;19.2;0;907;695;20.4;353;893;842;
1734623416;19.12.2024;15:50:16;19.1;0;972;727;20.5;604;760;842;
1734624319;19.12.2024;16:05:19;19;0;1008;824;20.8;517;857;907;
1734625222;19.12.2024;16:20:22;19;0;875;396;21.2;376;842;774;
1734626126;19.12.2024;16:35:26;19;0;875;824;20.9;368;544;875;
1734627029;19.12.2024;16:50:29;18.9;0;875;760;21;360;810;842;
1734627932;19.12.2024;17:05:32;19;0;925;299;20.9;455;824;709;
1734628835;19.12.2024;17:20:35;18.7;0;857;958;21.2;415;792;972;
1734629738;19.12.2024;17:35:38;18.6;0;990;709;20.8;698;576;907;
1734630642;19.12.2024;17:50:42;18.5;0;907;857;20.6;439;893;875;
1734631545;19.12.2024;18:05:45;18.5;0;940;659;20.4;400;727;842;
1734632448;19.12.2024;18:20:48;18.5;0;857;727;20.3;400;774;907;
1734633351;19.12.2024;18:35:51;18.4;0;940;792;19.9;368;727;677;
1734634254;19.12.2024;18:50:54;18.4;0;925;940;19.4;353;857;742;
1734635157;19.12.2024;19:05:57;18.4;0;972;774;19.2;353;727;940;
1734636061;19.12.2024;19:21:01;18.4;0;727;774;19.2;353;792;824;
1734636964;19.12.2024;19:36:04;18.3;0;990;824;19.1;353;842;626;
1734637867;19.12.2024;19:51:07;16.8;0;990;248;18.7;353;774;644;
1734638770;19.12.2024;20:06:10;16.6;0;925;544;18.6;345;857;659;
1734639673;19.12.2024;20:21:13;16.6;0;940;659;18.6;345;842;446;
1734640576;19.12.2024;20:36:16;16.6;0;972;594;18.6;345;659;695;
1734641479;19.12.2024;20:51:19;16.6;0;1008;857;18.7;345;742;594;
1734642382;19.12.2024;21:06:22;16.5;0;1022;875;18.6;345;774;824;
1734643286;19.12.2024;21:21:26;16.6;0;940;774;18.6;345;677;774;
1734644189;19.12.2024;21:36:29;16.5;0;1022;576;18.7;345;774;810;
1734645092;19.12.2024;21:51:32;16.5;0;893;907;18.7;345;842;958;
1734645995;19.12.2024;22:06:35;16.5;0;940;810;18.6;337;742;893;
1734646898;19.12.2024;22:21:38;16.4;0;940;709;18.5;345;842;857;
1734647802;19.12.2024;22:36:42;16.5;0;907;792;18.5;337;727;695;
1734648705;19.12.2024;22:51:45;16.5;0;857;594;18.5;345;742;792;
1734649608;19.12.2024;23:06:48;16.4;0;972;925;18.5;345;695;659;
1734650511;19.12.2024;23:21:51;16.4;0;792;792;18.5;345;742;857;
1734651414;19.12.2024;23:36:54;16.4;0;972;824;18.5;337;644;824;
1734652317;19.12.2024;23:51:57;16.4;0;958;612;18.5;345;792;792;
1734653220;20.12.2024;00:07:00;16.4;0;972;695;18.5;337;727;677;
1734654123;20.12.2024;00:22:03;16.4;0;958;644;18.5;345;875;1040;
1734655027;20.12.2024;00:37:07;16.4;0;940;659;18.3;345;760;893;
1734655930;20.12.2024;00:52:10;16.5;0;907;792;18.5;345;742;875;
1734656833;20.12.2024;01:07:13;16.4;0;925;774;18.5;345;842;313;
1734657736;20.12.2024;01:22:16;16.3;0;792;774;18.4;345;677;695;
1734658639;20.12.2024;01:37:19;16.3;0;925;810;18.3;345;760;810;
1734659542;20.12.2024;01:52:22;16.2;0;940;842;18.2;345;810;511;
1734660445;20.12.2024;02:07:25;16.3;0;1008;810;18.2;345;810;810;
1734661349;20.12.2024;02:22:29;16.3;0;940;760;18.4;353;792;907;
1734662252;20.12.2024;02:37:32;16.2;0;857;875;18.3;345;810;842;
1734663155;20.12.2024;02:52:35;16.3;0;940;842;18.3;345;760;760;
1734664058;20.12.2024;03:07:38;16.3;0;940;810;18.3;345;774;774;
1734664961;20.12.2024;03:22:41;16.2;0;810;695;18.3;345;857;576;
1734665864;20.12.2024;03:37:44;16.3;0;893;875;18.3;345;792;742;
1734666768;20.12.2024;03:52:48;16.2;0;972;824;18.3;345;792;958;
1734667671;20.12.2024;04:07:51;16.3;0;857;792;18.4;345;857;857;
1734668574;20.12.2024;04:22:54;16.3;0;940;940;18.4;353;760;644;
1734669477;20.12.2024;04:37:57;16.3;0;824;842;18.3;345;760;659;
1734670380;20.12.2024;04:53:00;16.3;0;875;677;18.3;345;774;727;
1734671283;20.12.2024;05:08:03;16.2;0;824;644;18.3;345;810;644;
1734672187;20.12.2024;05:23:07;16.3;0;760;907;18.3;345;857;576;
1734673090;20.12.2024;05:38:10;16.3;0;925;857;18.3;345;842;594;
1734673993;20.12.2024;05:53:13;16.5;0;925;857;18.3;353;792;810;
1734674896;20.12.2024;06:08:16;16.7;0;842;842;18.5;376;810;760;
1734675799;20.12.2024;06:23:19;16.6;0;958;792;19.4;345;695;792;
1734676703;20.12.2024;06:38:23;16.6;0;907;774;19.3;337;842;0;
1734677606;20.12.2024;06:53:26;16.7;0;1022;742;19.2;337;742;742;
1734678509;20.12.2024;07:08:29;16.3;0;842;742;18.8;337;824;875;
1734679412;20.12.2024;07:23:32;16.2;0;940;511;18.5;337;626;792;
1734680315;20.12.2024;07:38:35;16.3;0;925;695;19;345;842;824;
1734681218;20.12.2024;07:53:38;16.2;0;1022;709;19;337;760;659;
1734682121;20.12.2024;08:08:41;17.6;0;925;792;19;337;612;742;
1734683025;20.12.2024;08:23:45;17.7;0;972;990;18.4;384;875;727;
