#!SbcSavedTrendFile;Version_4;Html5Runtime_V3.0;
#!SBC trends log file generated on: 19.02.2025 15:34:18;
6;
Cpt_Admin	-20	1000000000	255,0,0;
Cpt_CTA	-20	1000000000	0,64,0;
Cpt_Autres Poles	-20	1000000000	0,0,128;
remplissage ef	-20	1000000000	128,0,128;
puisage ef	-20	1000000000	255,255,0;
general ef	-20	1000000000	255,128,128;

#!(s);Date;Time;Cpt_Admin;Cpt_CTA;Cpt_Autres Poles;remplissage ef;puisage ef;general ef;
1730707251;04.11.2024;08:00:51;111.139;194.095;286.4;289.1;9.1;769.3;
1730707655;04.11.2024;08:07:35;111.143;194.1;286.41;289.1;9.1;769.4;
1730708555;04.11.2024;08:22:35;111.146;194.105;286.42;289.1;9.1;769.4;
1730709456;04.11.2024;08:37:36;111.149;194.11;286.43;289.1;9.1;769.4;
1730710356;04.11.2024;08:52:36;111.152;194.114;286.445;289.1;9.1;769.4;
1730711256;04.11.2024;09:07:36;111.155;194.119;286.457;289.1;9.1;769.4;
1730712156;04.11.2024;09:22:36;111.158;194.126;286.471;289.1;9.1;769.4;
1730713057;04.11.2024;09:37:37;111.161;194.132;286.482;289.1;9.1;769.4;
1730713957;04.11.2024;09:52:37;111.164;194.138;286.493;289.1;9.1;769.5;
1730714857;04.11.2024;10:07:37;111.167;194.141;286.501;289.1;9.1;769.5;
1730715758;04.11.2024;10:22:38;111.169;194.145;286.509;289.1;9.1;769.6;
1730716658;04.11.2024;10:37:38;111.172;194.152;286.519;289.1;9.1;769.6;
1730717558;04.11.2024;10:52:38;111.174;194.156;286.534;289.1;9.1;769.6;
1730718459;04.11.2024;11:07:39;111.177;194.161;286.547;289.1;9.1;769.7;
1730719359;04.11.2024;11:22:39;111.179;194.165;286.557;289.1;9.1;769.7;
1730720259;04.11.2024;11:37:39;111.181;194.167;286.566;289.1;9.1;769.8;
1730721159;04.11.2024;11:52:39;111.183;194.169;286.577;289.1;9.1;769.8;
1730722060;04.11.2024;12:07:40;111.184;194.172;286.586;289.1;9.1;769.9;
1730722960;04.11.2024;12:22:40;111.185;194.174;286.593;289.1;9.1;769.9;
1730723860;04.11.2024;12:37:40;111.187;194.177;286.6;289.1;9.1;770;
1730724761;04.11.2024;12:52:41;111.188;194.18;286.606;289.1;9.1;770.1;
1730725661;04.11.2024;13:07:41;111.19;194.182;286.611;289.1;9.1;770.1;
1730726561;04.11.2024;13:22:41;111.191;194.184;286.617;289.1;9.1;770.2;
1730727462;04.11.2024;13:37:42;111.192;194.187;286.621;289.1;9.1;770.3;
1730728362;04.11.2024;13:52:42;111.193;194.189;286.626;289.1;9.1;770.3;
1730729262;04.11.2024;14:07:42;111.195;194.191;286.63;289.1;9.1;770.4;
1730730163;04.11.2024;14:22:43;111.196;194.193;286.634;289.1;9.1;770.5;
1730731063;04.11.2024;14:37:43;111.197;194.195;286.638;289.1;9.1;770.6;
1730731963;04.11.2024;14:52:43;111.198;194.197;286.642;289.1;9.1;770.7;
1730732863;04.11.2024;15:07:43;111.199;194.199;286.646;289.1;9.1;770.7;
1730733764;04.11.2024;15:22:44;111.2;194.201;286.651;289.1;9.1;770.8;
1730734664;04.11.2024;15:37:44;111.201;194.203;286.658;289.1;9.1;770.9;
1730735564;04.11.2024;15:52:44;111.203;194.205;286.662;289.1;9.1;770.9;
1730736465;04.11.2024;16:07:45;111.204;194.207;286.666;289.1;9.1;770.9;
1730737365;04.11.2024;16:22:45;111.205;194.209;286.67;289.1;9.1;771;
1730738265;04.11.2024;16:37:45;111.206;194.211;286.675;289.1;9.1;771;
1730739166;04.11.2024;16:52:46;111.207;194.214;286.683;289.1;9.1;771.1;
1730740066;04.11.2024;17:07:46;111.209;194.217;286.689;289.1;9.1;771.1;
1730740966;04.11.2024;17:22:46;111.21;194.22;286.693;289.1;9.1;771.1;
1730741867;04.11.2024;17:37:47;111.212;194.223;286.697;289.1;9.1;771.2;
1730742767;04.11.2024;17:52:47;111.213;194.226;286.702;289.1;9.1;771.2;
1730743667;04.11.2024;18:07:47;111.215;194.23;286.706;289.1;9.1;771.2;
1730744567;04.11.2024;18:22:47;111.217;194.233;286.71;289.1;9.1;771.3;
1730745468;04.11.2024;18:37:48;111.218;194.236;286.714;289.1;9.1;771.3;
1730746368;04.11.2024;18:52:48;111.22;194.239;286.718;289.1;9.1;771.3;
1730747268;04.11.2024;19:07:48;111.222;194.24;286.721;289.1;9.1;771.3;
1730748169;04.11.2024;19:22:49;111.222;194.24;286.723;289.1;9.1;771.3;
1730749069;04.11.2024;19:37:49;111.223;194.24;286.724;289.1;9.1;771.3;
1730749969;04.11.2024;19:52:49;111.224;194.24;286.726;289.1;9.1;771.3;
1730750870;04.11.2024;20:07:50;111.225;194.24;286.729;289.1;9.1;771.3;
1730751770;04.11.2024;20:22:50;111.226;194.241;286.733;289.1;9.1;771.3;
1730752670;04.11.2024;20:37:50;111.227;194.244;286.737;289.1;9.1;771.3;
1730753571;04.11.2024;20:52:51;111.229;194.247;286.74;289.1;9.1;771.3;
1730754471;04.11.2024;21:07:51;111.23;194.251;286.744;289.1;9.1;771.3;
1730755371;04.11.2024;21:22:51;111.232;194.253;286.748;289.1;9.1;771.3;
1730756271;04.11.2024;21:37:51;111.233;194.255;286.752;289.1;9.1;771.3;
1730757172;04.11.2024;21:52:52;111.234;194.257;286.757;289.1;9.1;771.3;
1730758072;04.11.2024;22:07:52;111.236;194.26;286.76;289.1;9.1;771.3;
1730758972;04.11.2024;22:22:52;111.237;194.264;286.764;289.1;9.1;771.3;
1730759873;04.11.2024;22:37:53;111.239;194.267;286.768;289.1;9.1;771.3;
1730760773;04.11.2024;22:52:53;111.24;194.269;286.772;289.1;9.1;771.3;
1730761673;04.11.2024;23:07:53;111.242;194.272;286.775;289.1;9.1;771.3;
1730762574;04.11.2024;23:22:54;111.243;194.275;286.779;289.1;9.1;771.3;
1730763474;04.11.2024;23:37:54;111.245;194.277;286.783;289.1;9.1;771.3;
1730764374;04.11.2024;23:52:54;111.246;194.28;286.787;289.1;9.1;771.3;
1730765275;05.11.2024;00:07:55;111.247;194.283;286.791;289.1;9.1;771.3;
1730766175;05.11.2024;00:22:55;111.249;194.286;286.795;289.1;9.1;771.3;
1730767075;05.11.2024;00:37:55;111.25;194.289;286.799;289.1;9.1;771.3;
1730767976;05.11.2024;00:52:56;111.252;194.292;286.804;289.1;9.1;771.3;
1730768876;05.11.2024;01:07:56;111.253;194.294;286.808;289.1;9.1;771.3;
1730769776;05.11.2024;01:22:56;111.255;194.298;286.812;289.1;9.1;771.3;
1730770676;05.11.2024;01:37:56;111.256;194.302;286.816;289.1;9.1;771.3;
1730771577;05.11.2024;01:52:57;111.258;194.306;286.821;289.1;9.1;771.3;
1730772477;05.11.2024;02:07:57;111.259;194.308;286.825;289.1;9.1;771.3;
1730773377;05.11.2024;02:22:57;111.261;194.312;286.829;289.1;9.1;771.3;
1730774278;05.11.2024;02:37:58;111.262;194.316;286.834;289.1;9.1;771.3;
1730775178;05.11.2024;02:52:58;111.265;194.32;286.838;289.1;9.1;771.3;
1730776078;05.11.2024;03:07:58;111.275;194.325;286.853;289.1;9.1;771.3;
1730776979;05.11.2024;03:22:59;111.281;194.33;286.871;289.1;9.1;771.3;
1730777879;05.11.2024;03:37:59;111.286;194.335;286.882;289.1;9.1;771.3;
1730778779;05.11.2024;03:52:59;111.29;194.34;286.891;289.1;9.1;771.3;
1730779680;05.11.2024;04:08:00;111.294;194.345;286.899;289.1;9.1;771.3;
1730780580;05.11.2024;04:23:00;111.298;194.351;286.907;289.1;9.1;771.3;
1730781480;05.11.2024;04:38:00;111.302;194.356;286.914;289.1;9.1;771.3;
1730782381;05.11.2024;04:53:01;111.306;194.361;286.921;289.1;9.1;771.3;
1730783281;05.11.2024;05:08:01;111.311;194.369;286.929;289.1;9.1;771.4;
1730784181;05.11.2024;05:23:01;111.317;194.379;286.941;289.1;9.1;771.4;
1730785081;05.11.2024;05:38:01;111.322;194.386;286.953;289.1;9.1;771.4;
1730785982;05.11.2024;05:53:02;111.327;194.391;286.963;289.1;9.1;771.4;
1730786882;05.11.2024;06:08:02;111.33;194.396;286.973;289.1;9.1;771.4;
1730787782;05.11.2024;06:23:02;111.333;194.401;286.985;289.1;9.1;771.4;
1730788683;05.11.2024;06:38:03;111.337;194.407;286.999;289.1;9.1;771.5;
1730789583;05.11.2024;06:53:03;111.34;194.412;287.011;289.1;9.1;771.5;
1730790483;05.11.2024;07:08:03;111.344;194.417;287.022;289.1;9.1;771.6;
1730791384;05.11.2024;07:23:04;111.347;194.422;287.034;289.1;9.1;771.6;
1730792284;05.11.2024;07:38:04;111.35;194.428;287.045;289.1;9.1;771.6;
1730793184;05.11.2024;07:53:04;111.353;194.433;287.055;289.1;9.1;771.6;
1730794085;05.11.2024;08:08:05;111.356;194.439;287.064;289.1;9.1;771.6;
1730794985;05.11.2024;08:23:05;111.359;194.444;287.072;289.1;9.1;771.6;
1730795885;05.11.2024;08:38:05;111.363;194.449;287.08;289.1;9.1;771.6;
1730796785;05.11.2024;08:53:05;111.366;194.454;287.087;289.1;9.1;771.7;
1730797686;05.11.2024;09:08:06;111.37;194.46;287.095;289.1;9.1;771.7;
1730798586;05.11.2024;09:23:06;111.373;194.464;287.103;289.1;9.1;771.7;
1730799486;05.11.2024;09:38:06;111.375;194.469;287.11;289.1;9.1;771.8;
1730800387;05.11.2024;09:53:07;111.378;194.473;287.118;289.1;9.1;771.8;
1730801287;05.11.2024;10:08:07;111.381;194.477;287.131;289.1;9.1;771.9;
1730802187;05.11.2024;10:23:07;111.382;194.481;287.141;289.1;9.1;771.9;
1730803088;05.11.2024;10:38:08;111.384;194.485;287.151;289.1;9.1;771.9;
1730803988;05.11.2024;10:53:08;111.386;194.488;287.158;289.1;9.1;771.9;
1730804888;05.11.2024;11:08:08;111.388;194.491;287.165;289.1;9.1;772;
1730805789;05.11.2024;11:23:09;111.389;194.494;287.172;289.1;9.1;772;
1730806689;05.11.2024;11:38:09;111.39;194.497;287.179;289.1;9.1;772;
1730807589;05.11.2024;11:53:09;111.391;194.5;287.184;289.1;9.1;772;
1730808489;05.11.2024;12:08:09;111.393;194.502;287.19;289.1;9.1;772.1;
1730809390;05.11.2024;12:23:10;111.394;194.505;287.194;289.1;9.1;772.1;
1730810290;05.11.2024;12:38:10;111.395;194.507;287.198;289.1;9.1;772.1;
1730811190;05.11.2024;12:53:10;111.396;194.51;287.203;289.1;9.1;772.2;
1730812091;05.11.2024;13:08:11;111.397;194.512;287.208;289.1;9.1;772.2;
1730812991;05.11.2024;13:23:11;111.398;194.514;287.213;289.1;9.1;772.3;
1730813891;05.11.2024;13:38:11;111.399;194.516;287.219;289.1;9.1;772.3;
1730814792;05.11.2024;13:53:12;111.4;194.518;287.223;289.1;9.1;772.4;
1730815692;05.11.2024;14:08:12;111.401;194.52;287.228;289.1;9.1;772.4;
1730816592;05.11.2024;14:23:12;111.402;194.521;287.231;289.1;9.1;772.4;
1730817493;05.11.2024;14:38:13;111.403;194.523;287.235;289.1;9.1;772.5;
1730818393;05.11.2024;14:53:13;111.404;194.524;287.239;289.1;9.1;772.5;
1730819293;05.11.2024;15:08:13;111.405;194.526;287.244;289.1;9.1;772.5;
1730820194;05.11.2024;15:23:14;111.406;194.528;287.254;289.1;9.1;772.5;
1730821094;05.11.2024;15:38:14;111.407;194.53;287.262;289.1;9.1;772.6;
1730821994;05.11.2024;15:53:14;111.408;194.532;287.268;289.1;9.1;772.6;
1730822894;05.11.2024;16:08:14;111.409;194.534;287.273;289.1;9.1;772.7;
1730823795;05.11.2024;16:23:15;111.41;194.536;287.277;289.1;9.1;772.7;
1730824695;05.11.2024;16:38:15;111.411;194.538;287.28;289.1;9.1;772.7;
1730825595;05.11.2024;16:53:15;111.412;194.54;287.284;289.1;9.1;772.7;
1730826496;05.11.2024;17:08:16;111.413;194.543;287.288;289.1;9.1;772.7;
1730827396;05.11.2024;17:23:16;111.414;194.545;287.292;289.1;9.1;772.7;
1730828296;05.11.2024;17:38:16;111.416;194.547;287.299;289.1;9.1;772.7;
1730829197;05.11.2024;17:53:17;111.418;194.55;287.309;289.1;9.1;772.8;
1730830097;05.11.2024;18:08:17;111.419;194.552;287.315;289.1;9.1;772.8;
1730830997;05.11.2024;18:23:17;111.42;194.555;287.319;289.1;9.1;772.8;
1730831897;05.11.2024;18:38:17;111.421;194.557;287.323;289.1;9.1;772.8;
1730832798;05.11.2024;18:53:18;111.422;194.559;287.327;289.1;9.1;772.8;
1730833698;05.11.2024;19:08:18;111.423;194.56;287.329;289.1;9.1;772.8;
1730834598;05.11.2024;19:23:18;111.424;194.56;287.33;289.1;9.1;772.8;
1730835499;05.11.2024;19:38:19;111.424;194.56;287.331;289.1;9.1;772.8;
1730836399;05.11.2024;19:53:19;111.424;194.56;287.332;289.1;9.1;772.8;
1730837299;05.11.2024;20:08:19;111.424;194.56;287.334;289.1;9.1;772.8;
1730838200;05.11.2024;20:23:20;111.425;194.56;287.337;289.1;9.1;772.8;
1730839100;05.11.2024;20:38:20;111.426;194.561;287.34;289.1;9.1;772.8;
1730840000;05.11.2024;20:53:20;111.427;194.563;287.344;289.1;9.1;772.8;
1730840901;05.11.2024;21:08:21;111.428;194.566;287.347;289.1;9.1;772.8;
1730841801;05.11.2024;21:23:21;111.429;194.568;287.351;289.1;9.1;772.8;
1730842701;05.11.2024;21:38:21;111.43;194.57;287.354;289.1;9.1;772.8;
1730843601;05.11.2024;21:53:21;111.431;194.572;287.357;289.1;9.1;772.8;
1730844502;05.11.2024;22:08:22;111.432;194.574;287.361;289.1;9.1;772.8;
1730845402;05.11.2024;22:23:22;111.433;194.576;287.364;289.1;9.1;772.8;
1730846302;05.11.2024;22:38:22;111.434;194.577;287.368;289.1;9.1;772.8;
1730847203;05.11.2024;22:53:23;111.435;194.579;287.372;289.1;9.1;772.8;
1730848103;05.11.2024;23:08:23;111.436;194.581;287.375;289.1;9.1;772.8;
1730849003;05.11.2024;23:23:23;111.437;194.583;287.378;289.1;9.1;772.8;
1730849904;05.11.2024;23:38:24;111.438;194.585;287.382;289.1;9.1;772.8;
1730850804;05.11.2024;23:53:24;111.439;194.586;287.385;289.1;9.1;772.8;
1730851704;06.11.2024;00:08:24;111.44;194.588;287.389;289.1;9.1;772.8;
1730852605;06.11.2024;00:23:25;111.441;194.591;287.392;289.1;9.1;772.8;
1730853505;06.11.2024;00:38:25;111.442;194.593;287.396;289.1;9.1;772.8;
1730854405;06.11.2024;00:53:25;111.443;194.595;287.399;289.1;9.1;772.8;
1730855305;06.11.2024;01:08:25;111.444;194.597;287.402;289.1;9.1;772.8;
1730856206;06.11.2024;01:23:26;111.445;194.599;287.406;289.1;9.1;772.8;
1730857106;06.11.2024;01:38:26;111.446;194.602;287.41;289.1;9.1;772.8;
1730858006;06.11.2024;01:53:26;111.447;194.604;287.414;289.1;9.1;772.8;
1730858907;06.11.2024;02:08:27;111.448;194.605;287.418;289.1;9.1;772.8;
1730859807;06.11.2024;02:23:27;111.449;194.608;287.422;289.1;9.1;772.8;
1730860707;06.11.2024;02:38:27;111.45;194.61;287.425;289.1;9.1;772.8;
1730861608;06.11.2024;02:53:28;111.452;194.612;287.429;289.1;9.1;772.8;
1730862508;06.11.2024;03:08:28;111.461;194.614;287.441;289.1;9.1;772.8;
1730863408;06.11.2024;03:23:28;111.466;194.617;287.456;289.1;9.1;772.8;
1730864308;06.11.2024;03:38:28;111.47;194.62;287.465;289.1;9.1;772.8;
1730865209;06.11.2024;03:53:29;111.472;194.623;287.473;289.1;9.1;772.8;
1730866109;06.11.2024;04:08:29;111.475;194.626;287.479;289.1;9.1;772.8;
1730867009;06.11.2024;04:23:29;111.477;194.629;287.485;289.1;9.1;772.8;
1730867910;06.11.2024;04:38:30;111.48;194.631;287.49;289.1;9.1;772.8;
1730868810;06.11.2024;04:53:30;111.482;194.634;287.496;289.1;9.1;772.8;
1730869710;06.11.2024;05:08:30;111.485;194.641;287.503;289.1;9.1;772.8;
1730870611;06.11.2024;05:23:31;111.489;194.649;287.515;289.1;9.1;772.8;
1730871511;06.11.2024;05:38:31;111.493;194.653;287.529;289.1;9.1;772.8;
1730872411;06.11.2024;05:53:31;111.496;194.656;287.537;289.1;9.1;772.9;
1730873312;06.11.2024;06:08:32;111.498;194.659;287.543;289.1;9.1;772.9;
1730874212;06.11.2024;06:23:32;111.5;194.662;287.55;289.1;9.1;772.9;
1730875112;06.11.2024;06:38:32;111.502;194.666;287.556;289.1;9.1;773;
1730876013;06.11.2024;06:53:33;111.503;194.669;287.563;289.1;9.1;773;
1730876913;06.11.2024;07:08:33;111.504;194.672;287.573;289.1;9.1;773;
1730877813;06.11.2024;07:23:33;111.506;194.676;287.584;289.1;9.1;773;
1730878713;06.11.2024;07:38:33;111.507;194.679;287.593;289.1;9.1;773;
1730879614;06.11.2024;07:53:34;111.509;194.682;287.6;289.1;9.1;773;
1730880514;06.11.2024;08:08:34;111.511;194.685;287.607;289.1;9.1;773.1;
1730881414;06.11.2024;08:23:34;111.513;194.689;287.613;289.1;9.1;773.1;
1730882315;06.11.2024;08:38:35;111.514;194.692;287.62;289.1;9.1;773.1;
1730883215;06.11.2024;08:53:35;111.516;194.695;287.626;289.1;9.1;773.1;
1730884115;06.11.2024;09:08:35;111.518;194.699;287.632;289.1;9.1;773.1;
1730885016;06.11.2024;09:23:36;111.52;194.702;287.638;289.1;9.1;773.1;
1730885916;06.11.2024;09:38:36;111.522;194.705;287.645;289.1;9.1;773.1;
1730886816;06.11.2024;09:53:36;111.525;194.708;287.651;289.1;9.1;773.1;
1730887716;06.11.2024;10:08:36;111.528;194.711;287.657;289.1;9.1;773.1;
1730888617;06.11.2024;10:23:37;111.53;194.714;287.664;289.1;9.1;773.2;
1730889517;06.11.2024;10:38:37;111.532;194.717;287.67;289.1;9.1;773.2;
1730890417;06.11.2024;10:53:37;111.534;194.72;287.677;289.1;9.1;773.2;
1730891318;06.11.2024;11:08:38;111.535;194.723;287.683;289.1;9.1;773.2;
1730892218;06.11.2024;11:23:38;111.536;194.726;287.689;289.1;9.1;773.2;
1730893118;06.11.2024;11:38:38;111.538;194.729;287.695;289.1;9.1;773.2;
1730894019;06.11.2024;11:53:39;111.54;194.732;287.701;289.1;9.1;773.3;
1730894919;06.11.2024;12:08:39;111.542;194.735;287.708;289.1;9.1;773.3;
1730895819;06.11.2024;12:23:39;111.543;194.738;287.714;289.1;9.1;773.3;
1730896720;06.11.2024;12:38:40;111.545;194.741;287.721;289.1;9.1;773.3;
1730897620;06.11.2024;12:53:40;111.546;194.744;287.727;289.1;9.1;773.4;
1730898520;06.11.2024;13:08:40;111.547;194.747;287.734;289.1;9.1;773.4;
1730899420;06.11.2024;13:23:40;111.549;194.75;287.74;289.1;9.1;773.4;
1730900321;06.11.2024;13:38:41;111.55;194.752;287.746;289.1;9.1;773.5;
1730901221;06.11.2024;13:53:41;111.551;194.755;287.752;289.1;9.1;773.5;
1730902121;06.11.2024;14:08:41;111.553;194.757;287.759;289.1;9.1;773.5;
1730903022;06.11.2024;14:23:42;111.554;194.76;287.766;289.1;9.1;773.6;
1730903922;06.11.2024;14:38:42;111.555;194.762;287.773;289.1;9.1;773.6;
1730904822;06.11.2024;14:53:42;111.557;194.765;287.779;289.1;9.1;773.6;
1730905723;06.11.2024;15:08:43;111.558;194.768;287.784;289.1;9.1;773.6;
1730906623;06.11.2024;15:23:43;111.559;194.77;287.79;289.1;9.1;773.6;
1730907523;06.11.2024;15:38:43;111.56;194.773;287.795;289.1;9.1;773.6;
1730908424;06.11.2024;15:53:44;111.561;194.776;287.8;289.1;9.1;773.7;
1730909324;06.11.2024;16:08:44;111.563;194.779;287.805;289.1;9.2;773.7;
1730910224;06.11.2024;16:23:44;111.564;194.782;287.811;289.1;9.2;773.8;
1730911124;06.11.2024;16:38:44;111.566;194.785;287.817;289.1;9.2;773.8;
1730912025;06.11.2024;16:53:45;111.567;194.787;287.823;289.1;9.2;773.8;
1730912925;06.11.2024;17:08:45;111.569;194.79;287.83;289.1;9.2;773.8;
1730913825;06.11.2024;17:23:45;111.57;194.793;287.836;289.1;9.2;773.8;
1730914726;06.11.2024;17:38:46;111.571;194.796;287.843;289.1;9.2;773.8;
1730915626;06.11.2024;17:53:46;111.573;194.799;287.85;289.1;9.2;773.8;
1730916526;06.11.2024;18:08:46;111.574;194.803;287.856;289.1;9.2;773.9;
1730917427;06.11.2024;18:23:47;111.575;194.806;287.863;289.1;9.2;773.9;
1730918327;06.11.2024;18:38:47;111.577;194.808;287.87;289.1;9.2;773.9;
1730919227;06.11.2024;18:53:47;111.579;194.81;287.876;289.1;9.2;773.9;
1730920128;06.11.2024;19:08:48;111.58;194.811;287.879;289.1;9.2;774;
1730921028;06.11.2024;19:23:48;111.581;194.811;287.881;289.1;9.2;774;
1730921928;06.11.2024;19:38:48;111.581;194.811;287.884;289.1;9.2;774;
1730922828;06.11.2024;19:53:48;111.582;194.811;287.887;289.1;9.2;774;
1730923729;06.11.2024;20:08:49;111.583;194.811;287.891;289.1;9.2;774;
1730924629;06.11.2024;20:23:49;111.584;194.811;287.895;289.1;9.2;774;
1730925529;06.11.2024;20:38:49;111.585;194.814;287.899;289.1;9.2;774;
1730926430;06.11.2024;20:53:50;111.587;194.818;287.903;289.1;9.2;774.1;
1730927330;06.11.2024;21:08:50;111.588;194.82;287.908;289.1;9.2;774.1;
1730928230;06.11.2024;21:23:50;111.59;194.822;287.913;289.1;9.2;774.1;
1730929131;06.11.2024;21:38:51;111.591;194.824;287.917;289.1;9.2;774.1;
1730930031;06.11.2024;21:53:51;111.593;194.827;287.922;289.1;9.2;774.2;
1730930931;06.11.2024;22:08:51;111.594;194.829;287.927;289.1;9.2;774.3;
1730931832;06.11.2024;22:23:52;111.595;194.831;287.931;289.1;9.2;774.3;
1730932732;06.11.2024;22:38:52;111.597;194.833;287.936;289.1;9.2;774.4;
1730933632;06.11.2024;22:53:52;111.598;194.835;287.94;289.1;9.2;774.4;
1730934532;06.11.2024;23:08:52;111.599;194.838;287.945;289.1;9.2;774.5;
1730935433;06.11.2024;23:23:53;111.601;194.84;287.95;289.1;9.2;774.5;
1730936333;06.11.2024;23:38:53;111.602;194.841;287.955;289.1;9.2;774.6;
1730937233;06.11.2024;23:53:53;111.603;194.843;287.959;289.1;9.2;774.6;
1730938134;07.11.2024;00:08:54;111.605;194.846;287.963;289.1;9.2;774.6;
1730939034;07.11.2024;00:23:54;111.606;194.849;287.968;289.1;9.2;774.6;
1730939934;07.11.2024;00:38:54;111.607;194.85;287.972;289.1;9.2;774.6;
1730940835;07.11.2024;00:53:55;111.609;194.852;287.976;289.1;9.2;774.6;
1730941735;07.11.2024;01:08:55;111.61;194.855;287.981;289.1;9.2;774.6;
1730942635;07.11.2024;01:23:55;111.611;194.857;287.985;289.1;9.2;774.6;
1730943536;07.11.2024;01:38:56;111.613;194.859;287.989;289.1;9.2;774.6;
1730944436;07.11.2024;01:53:56;111.614;194.861;287.993;289.1;9.2;774.6;
1730945336;07.11.2024;02:08:56;111.615;194.863;287.998;289.1;9.2;774.6;
1730946236;07.11.2024;02:23:56;111.617;194.866;288.002;289.1;9.2;774.6;
1730947137;07.11.2024;02:38:57;111.618;194.868;288.006;289.1;9.2;774.6;
1730948037;07.11.2024;02:53:57;111.621;194.87;288.011;289.1;9.2;774.6;
1730948937;07.11.2024;03:08:57;111.63;194.872;288.026;289.1;9.2;774.6;
1730949838;07.11.2024;03:23:58;111.635;194.875;288.044;289.1;9.2;774.6;
1730950738;07.11.2024;03:38:58;111.639;194.879;288.054;289.1;9.2;774.6;
1730951638;07.11.2024;03:53:58;111.642;194.882;288.063;289.1;9.2;774.6;
1730952539;07.11.2024;04:08:59;111.644;194.884;288.072;289.1;9.2;774.6;
1730953439;07.11.2024;04:23:59;111.647;194.887;288.081;289.1;9.2;774.6;
1730954339;07.11.2024;04:38:59;111.649;194.89;288.09;289.1;9.2;774.6;
1730955240;07.11.2024;04:54:00;111.652;194.893;288.097;289.1;9.2;774.6;
1730956140;07.11.2024;05:09:00;111.655;194.9;288.106;289.1;9.2;774.6;
1730957040;07.11.2024;05:24:00;111.659;194.908;288.117;289.1;9.2;774.6;
1730957940;07.11.2024;05:39:00;111.663;194.913;288.129;289.1;9.2;774.6;
1730958841;07.11.2024;05:54:01;111.666;194.916;288.138;289.1;9.2;774.7;
1730959741;07.11.2024;06:09:01;111.668;194.919;288.145;289.1;9.2;774.7;
1730960641;07.11.2024;06:24:01;111.67;194.922;288.154;289.1;9.2;774.7;
1730961542;07.11.2024;06:39:02;111.672;194.925;288.166;289.1;9.2;774.8;
1730962442;07.11.2024;06:54:02;111.673;194.929;288.174;289.1;9.2;774.8;
1730963342;07.11.2024;07:09:02;111.675;194.932;288.181;289.1;9.2;774.9;
1730964243;07.11.2024;07:24:03;111.676;194.936;288.189;289.1;9.2;774.9;
1730965143;07.11.2024;07:39:03;111.678;194.939;288.197;289.1;9.2;774.9;
1730966043;07.11.2024;07:54:03;111.679;194.942;288.204;289.1;9.2;774.9;
1730966943;07.11.2024;08:09:03;111.681;194.946;288.212;289.1;9.2;774.9;
1730967844;07.11.2024;08:24:04;111.683;194.949;288.219;289.1;9.2;774.9;
1730968744;07.11.2024;08:39:04;111.685;194.953;288.227;289.1;9.2;774.9;
1730969644;07.11.2024;08:54:04;111.687;194.956;288.235;289.1;9.2;774.9;
1730970545;07.11.2024;09:09:05;111.689;194.96;288.243;289.1;9.2;774.9;
1730971445;07.11.2024;09:24:05;111.691;194.963;288.251;289.1;9.2;774.9;
1730972345;07.11.2024;09:39:05;111.694;194.966;288.264;289.1;9.2;775;
1730973246;07.11.2024;09:54:06;111.698;194.969;288.276;289.1;9.2;775;
1730974146;07.11.2024;10:09:06;111.7;194.972;288.288;289.1;9.2;775;
1730975046;07.11.2024;10:24:06;111.703;194.975;288.296;289.1;9.2;775;
1730975946;07.11.2024;10:39:06;111.705;194.978;288.303;289.1;9.2;775;
1730976847;07.11.2024;10:54:07;111.707;194.981;288.31;289.1;9.2;775.1;
1730977747;07.11.2024;11:09:07;111.708;194.984;288.319;289.1;9.2;775.1;
